"Stop dressing your six-year old like a skank : and other words of delicate Southern wisdom","Rivenbark, Celia.","1/1/2006",abqLib
"Lots of candles, plenty of cake","Quindlen, Anna.","1/1/2012",abqLib
"How should a person be?","Heti, Sheila, 1976-","1/1/2012",abqLib
"From away","Carkeet, David.","1/1/2010",abqLib
"Thieves in high places : they've stolen our country--and its time to take it back","Hightower, Jim, 1943-","1/1/2003",abqLib
"The substance of style : how the rise of aesthetic value is remaking commerce, culture, and consciousness","Postrel, Virginia I., 1960-","1/1/2003",abqLib
"A hologram for the king","Eggers, Dave.","1/1/2012",abqLib
"Name of the wind ; the kingkiller chronicle ; day 01","Rothfuss, Patrick, 1973-","1/1/2007",abqLib
"Sincerity : how a moral ideal born five hundred years ago inspired religious wars, modern art, hipster chic, and the curious notion that we all have something to say (no matter how dull)","Magill, R. Jay (Ronald Jay), 1972-","1/1/2012",abqLib
"Why does the world exist? : an existential detective story","Holt, Jim, 1954-","1/1/2012",abqLib
"Elliot Allagash : a novel","Rich, Simon.","1/1/2010",abqLib
"Uncanny valley : and other adventures in the narrative","Weschler, Lawrence.","1/1/2011",abqLib
"A game of thrones","Martin, George R. R.","1/1/2004",abqLib
"Free-range chickens","Rich, Simon.","1/1/2008",abqLib
"Vlad","Fuentes, Carlos.","1/1/2012",abqLib
"Capital","Lanchester, John.","1/1/2012",abqLib
"Blueprints for building better girls : fiction","Schappell, Elissa.","1/1/2011",abqLib
"Things : a story of the sixties","Perec, Georges, 1936-1982.","1/1/1990",abqLib
"Malled : my unintentional career in retail","Kelly, Caitlin.","1/1/2011",abqLib
"Double game","Calle, Sophie.","1/1/1999",abqLib
"Open city : a novel","Cole, Teju.","1/1/2011",abqLib
"A void","Perec, Georges, 1936-1982.","1/1/2005",abqLib
"What in God's name : a novel","Rich, Simon.","1/1/2012",abqLib
"Too high to fail : cannabis and the new green economic revolution","Fine, Doug.","1/1/2012",abqLib
"Older but wilder [large print] : more notes from the pasture","Wilder, Effie Leland.","1/1/2000",abqLib
"Grand pursuit : the story of economic genius","Nasar, Sylvia.","1/1/2011",abqLib
"Whodunit? : detective stories","Nasar, Sylvia.","1/1/2007",abqLib
"Travels in the scriptorium : a novel","Auster, Paul, 1947-","1/1/2007",abqLib
"Winter journal","Auster, Paul, 1947-","1/1/2012",abqLib
"Guyland : the perilous world where boys become men","Kimmel, Michael S.","1/1/2008",abqLib
"The Camino : a journey of the spirit","MacLaine, Shirley, 1934-","1/1/2000",abqLib
"Footprint Chile.","MacLaine, Shirley, 1934-","1/1/2004",abqLib
"Fodor's Chile.","MacLaine, Shirley, 1934-","1/1/",abqLib
"Chile.","MacLaine, Shirley, 1934-","1/1/2003",abqLib
"Chile & Easter Island.","MacLaine, Shirley, 1934-","1/1/2009",abqLib
"Peru.","MacLaine, Shirley, 1934-","1/1/1991",abqLib
"El cielo gira [videorecording (DVD)] = The sky turns","MacLaine, Shirley, 1934-","1/1/2012",abqLib
"Walking home on the Camino de Santiago","Lasswell, Linda L.","1/1/2005",abqLib
"Off the road : a modern-day walk down the Pilgrim's Route into Spain","Hitt, Jack.","1/1/1994",abqLib
"Triburbia : a novel","Greenfeld, Karl Taro, 1964-","1/1/2012",abqLib
"The Buddha in the attic","Otsuka, Julie, 1962-","1/1/2011",abqLib
"Travels with my donkey : one man and his ass on a pilgrimage to Santiago","Moore, Tim, 1964-","1/1/2004",abqLib
"Going solo : the extraordinary rise and surprising appeal of living alone","Klinenberg, Eric.","1/1/2012",abqLib
"Entries : poems","Berry, Wendell, 1934-","1/1/1994",abqLib
"The Patrick Melrose novels : Never mind, Bad news, Some hope, and Mother's milk","St. Aubyn, Edward, 1960-","1/1/2012",abqLib
"Shadow of night","Harkness, Deborah E., 1965-","1/1/2012",abqLib
"A discovery of witches","Harkness, Deborah E., 1965-","1/1/2011",abqLib
"The wisdom paradox : how your mind can grow stronger as your brain grows older","Goldberg, Elkhonon.","1/1/2005",abqLib
"Why nations fail : the origins of power, prosperity and poverty","Acemoglu, Daron.","1/1/2012",abqLib
"Economics after the crisis : objectives and means","Turner, Adair.","1/1/2012",abqLib
"Frost on my moustache : the Arctic exploits of a lord and a loafer","Moore, Tim, 1964-","1/1/2012",abqLib
"Pure","Baggott, Julianna.","1/1/2012",abqLib
"Julie's wolf pack","George, Jean Craighead, 1919-2012.","1/1/1999",abqLib
"1Q84 : a novel","Murakami, Haruki, 1949-","1/1/2011",abqLib
"Kluge : the haphazard construction of the human mind","Marcus, Gary F. (Gary Fred)","1/1/2008",abqLib
"Boy alone : a brother's memoir","Greenfeld, Karl Taro, 1964-","1/1/2009",abqLib
"China syndrome : the true story of the 21st century's first great epidemic","Greenfeld, Karl Taro, 1964-","1/1/2006",abqLib
"Vulture peak","Burdett, John.","1/1/2012",abqLib
"How music works","Byrne, David, 1952-","1/1/2012",abqLib
"Days of destruction, days of revolt","Hedges, Chris.","1/1/2012",abqLib
"The price of inequality","Stiglitz, Joseph E.","1/1/2012",abqLib
"Vultures' picnic : in pursuit of petroleum pigs, power pirates, and high-finance carnivores","Palast, Greg.","1/1/2011",abqLib
"Telegraph Avenue : a novel","Chabon, Michael.","1/1/2012",abqLib
"Bull by the horns : fighting to save Main Street from Wall Street and Wall Street from itself","Bair, Sheila.","1/1/2012",abqLib
"Where'd you go, Bernadette : a novel","Semple, Maria.","1/1/2012",abqLib
"The cloud atlas [large print]","Callanan, Liam.","1/1/2004",abqLib
"Hell","Butler, Robert Olen.","1/1/2009",abqLib
"I married you for happiness","Tuck, Lily, 1938-","1/1/2011",abqLib
"The grand tour : the European adventure of a continental drifter","Moore, Tim, 1964-","1/1/2001",abqLib
"Billionaires & ballot bandits : how to steal an election in 9 easy steps","Palast, Greg.","1/1/2012",abqLib
"Taming the gods : religion and democracy on three continents","Buruma, Ian.","1/1/2010",abqLib
"Bird by bird : some instructions on writing and life","Lamott, Anne.","1/1/1994",abqLib
"Foundation","Asimov, Isaac, 1920-1992.","1/1/2004",abqLib
"The disappointment artist","Lethem, Jonathan.","1/1/2005",abqLib
"Sorry please thank you : stories","Yu, Charles, 1976-","1/1/2012",abqLib
"How much is enough? : money and the good life","Skidelsky, Robert, 1939-","1/1/2012",abqLib
"The passage : a novel","Cronin, Justin.","1/1/2010",abqLib
"Goodbye for now : a novel","Frankel, Laurie.","1/1/2012",abqLib
"The end of men : and the rise of women","Rosin, Hanna.","1/1/2012",abqLib
"The half-life of facts : why everything we know has an expiration date","Arbesman, Samuel.","1/1/2012",abqLib
"The way the world works : essays","Baker, Nicholson.","1/1/2012",abqLib
"Luminous airplanes","LaFarge, Paul.","1/1/2011",abqLib
"What-the-Dickens : the story of a rogue tooth fairy","Maguire, Gregory.","1/1/2007",abqLib
"The next queen of heaven : a novel","Maguire, Gregory.","1/1/2010",abqLib
"A lion among men","Maguire, Gregory.","1/1/2008",abqLib
"Something wicked this way comes","Bradbury, Ray, 1920-2012.","1/1/1999",abqLib
"Leaping Beauty : and other animal fairy tales","Maguire, Gregory.","1/1/2004",abqLib
"Out of Oz : the final volume in the Wicked years","Maguire, Gregory.","1/1/2011",abqLib
"Out of Oz : the final volume in the Wicked years","Maguire, Gregory.","1/1/2011",abqLib
"Son of a witch : a novel","Maguire, Gregory.","1/1/2005",abqLib
"A lion among men","Maguire, Gregory.","1/1/2008",abqLib
"The fractalist : memoir of a scientific maverick","Mandelbrot, Benoit B.","1/1/2012",abqLib
"At large and at small : familiar essays","Fadiman, Anne, 1953-","1/1/2007",abqLib
"The uncommon appeal of clouds : an Isabel Dalhousie novel","McCall Smith, Alexander, 1948-","1/1/2012",abqLib
"Siddhartha","Hesse, Hermann, 1877-1962.","1/1/1951",abqLib
"CliffsNotes, Steppenwolf & Siddhartha","Welch, Carolyn Roberts.","1/1/1988",abqLib
"Confessions of an ugly stepsister","Maguire, Gregory.","1/1/1999",abqLib
"The anthologist","Baker, Nicholson.","1/1/2009",abqLib
"The uncommon appeal of clouds [large print]","McCall Smith, Alexander, 1948-","1/1/2012",abqLib
"Mr. Penumbra's 24-hour bookstore","Sloan, Robin, 1979-","1/1/2012",abqLib
"Fairy tales from the Brothers Grimm : a new English version","Sloan, Robin, 1979-","1/1/2012",abqLib
"Falling free","Bujold, Lois McMaster.","1/1/1988",abqLib
"Next : a novel","Hynes, James.","1/1/2010",abqLib
"The uncommon appeal of clouds","McCall Smith, Alexander, 1948-","1/1/2012",abqLib
"Mr G : a novel about the creation","Lightman, Alan P., 1948-","1/1/2011",abqLib
"Fobbit","Abrams, David, 1963-","1/1/2012",abqLib
"The cursing mommy's book of days","Frazier, Ian.","1/1/2012",abqLib
"Gone girl : a novel","Flynn, Gillian, 1971-","1/1/2012",abqLib
"Foundation and empire","Asimov, Isaac, 1920-1992.","1/1/2002",abqLib
"Foundation","Asimov, Isaac, 1920-1992.","1/1/1951",abqLib
"A working theory of love","Hutchins, Scott.","1/1/2012",abqLib
"Reunion","Lightman, Alan P., 1948-","1/1/2003",abqLib
"Strategies for learning Spanish","Saz, Sara M. (Sara Madeleine), 1945-","1/1/1996",abqLib
"What's a dog for? : the surprising history, science, philosophy, and politics of man's best friend","Homans, John.","1/1/2012",abqLib
"The white tiger : a novel","Adiga, Aravind.","1/1/2008",abqLib
"The moneyless man : a year of freeconomic living","Boyle, Mark, 1979-","1/1/2010",abqLib
"Cloud atlas : a novel","Mitchell, David (David Stephen)","1/1/2004",abqLib
"Debt : the first 5,000 years","Graeber, David.","1/1/2011",abqLib
"Second foundation","Asimov, Isaac, 1920-1992.","1/1/1953",abqLib
"Justice for the damned","Royal, Priscilla.","1/1/2007",abqLib
"The Foundation trilogy : three classics of science fiction","Asimov, Isaac, 1920-1992.","1/1/1982",abqLib
"Red ink : inside the high-stakes politics of the federal budget","Wessel, David.","1/1/2012",abqLib
"A man of parts : a novel ","Lodge, David, 1935-","1/1/2011",abqLib
"Sorrow without end","Royal, Priscilla.","1/1/2006",abqLib
"Tyrant of the mind","Royal, Priscilla.","1/1/2004",abqLib
"The signal and the noise : why most predictions fail - but some don't","Silver, Nate, 1978-","1/1/2012",abqLib
"Wine of violence","Royal, Priscilla.","1/1/2003",abqLib
"On Saudi Arabia : its people, past, religion, fault lines - and future","House, Karen Elliott.","1/1/2012",abqLib
"Toilet : public restrooms and the politics of sharing","House, Karen Elliott.","1/1/2010",abqLib
"Salvation of a saint","Higashino, Keigo, 1958-","1/1/2012",abqLib
"The devotion of suspect X","Higashino, Keigo, 1958-","1/1/2011",abqLib
"Catastrophic care : how American health care killed my father-- and how we can fix it","Goldhill, David.","1/1/2013",abqLib
"Billy Lynn's long halftime walk","Fountain, Ben.","1/1/2012",abqLib
"On looking : eleven walks with expert eyes","Horowitz, Alexandra.","1/1/2013",abqLib
"God, no! : signs you may already be an atheist and other magical tales","Jillette, Penn.","1/1/2011",abqLib
"Metaphors we live by","Lakoff, George.","1/1/1980",abqLib
"Accelerando","Stross, Charles.","1/1/2005",abqLib
"Heads in beds : a reckless memoir of hotels, hustles, and so- called hospitality","Tomsky, Jacob.","1/1/2012",abqLib
"The big over easy : a nursery crime","Fforde, Jasper.","1/1/2005",abqLib
"Parade's end","Ford, Ford Madox, 1873-1939.","1/1/1950",abqLib
"The complete short stories of Raffles-- the amateur cracksman","Hornung, E. W. (Ernest William), 1866-1921.","1/1/1984",abqLib
"Antifragile : things that gain from disorder","Taleb, Nassim Nicholas, 1960-","1/1/2012",abqLib
"Bad pharma : how drug companies mislead doctors and harm patients","Goldacre, Ben.","1/1/2013",abqLib
"The happiness project,  or, why I spent a year trying to sing in the morning, clean my closets, fight right, read Aristotle, and generally have more fun","Rubin, Gretchen Craft.","1/1/2009",abqLib
"The ghost brigades","Scalzi, John, 1969-","1/1/2006",abqLib
"Fuzzy nation","Scalzi, John, 1969-","1/1/2011",abqLib
"The serpent's tale","Franklin, Ariana.","1/1/2008",abqLib
"The best of Robert Benchley","Benchley, Robert, 1889-1945.","1/1/1983",abqLib
"The last colony","Scalzi, John, 1969-","1/1/2007",abqLib
"The forever war","Haldeman, Joe W.","1/1/1997",abqLib
"A murderous procession","Franklin, Ariana.","1/1/2010",abqLib
"The forever war [sound recording (CASS)]","Haldeman, Joe W.","1/1/1999",abqLib
"Grave goods","Franklin, Ariana.","1/1/2009",abqLib
"Engineers of victory : the problem solvers who turned the tide in the Second World War","Kennedy, Paul M., 1945-","1/1/2013",abqLib
"Facing unpleasant facts : narrative essays","Orwell, George, 1903-1950.","1/1/2008",abqLib
"Redshirts","Scalzi, John, 1969-","1/1/2012",abqLib
"The snake catcher's daughter : a Mamur Zapt mystery","Pearce, Michael, 1933-","1/1/1994",abqLib
"Leaving the Atocha Station : a novel","Lerner, Ben, 1979-","1/1/2011",abqLib
"Red plenty","Spufford, Francis, 1964-","1/1/2010",abqLib
"More than human","Sturgeon, Theodore.","1/1/1999",abqLib
"Zona : [a book about a film about a journey to a room]","Dyer, Geoff.","1/1/2012",abqLib
"Because I said so! : the truth behind the myths, tales and warnings every generation passes down to its kids","Jennings, Ken, 1974-","1/1/2012",abqLib
"Wanderlust : a history of walking","Solnit, Rebecca.","1/1/2000",abqLib
"Julian Comstock : a story of 22nd-century America","Wilson, Robert Charles, 1953-","1/1/2009",abqLib
"Red Mars","Robinson, Kim Stanley.","1/1/1993",abqLib
"The half-made world","Gilman, Felix.","1/1/2010",abqLib
"Petty treason : a Sarah Tolerance mystery","Robins, Madeleine.","1/1/2004",abqLib
"The rise of Ransom City","Gilman, Felix.","1/1/2012",abqLib
"2312","Robinson, Kim Stanley.","1/1/2012",abqLib
"The fox woman","Johnson, Kij.","1/1/2000",abqLib
"The dog stars ","Heller, Peter, 1959-","1/1/2012",abqLib
"Swindled : the dark history of food fraud, from poisoned candy to counterfeit coffee","Wilson, Bee.","1/1/2008",abqLib
"Vampires in the lemon grove : stories","Russell, Karen, 1981-","1/1/2013",abqLib
"Paleofantasy : what evolution really tells us about sex, diet, and how we live","Zuk, M. (Marlene)","1/1/2013",abqLib
"Top dog : the science of winning and losing","Bronson, Po, 1964-","1/1/2013",abqLib
"Empty space","Harrison, M. John (Michael John), 1945-","1/1/2013",abqLib
"Consider the fork : a history of how we cook and eat","Wilson, Bee.","1/1/2012",abqLib
"When will there be good news? : a novel","Atkinson, Kate.","1/1/2008",abqLib
"The dinner : a novel","Koch, Herman, 1953-","1/1/2013",abqLib
"When will there be good news? : a novel","Atkinson, Kate.","1/1/2008",abqLib
"Tender is the night","Fitzgerald, F. Scott (Francis Scott), 1896-1940.","1/1/1934",abqLib
"Plutocrats : the rise of the new global super-rich and the fall of everyone else","Freeland, Chrystia, 1968-","1/1/2012",abqLib
"Stepping stone : the love machine","Mosley, Walter.","1/1/2013",abqLib
"A high wind in Jamaica","Hughes, Richard Arthur Warren, 1900-1976.","1/1/1957",abqLib
"CliffsNotes, The great Gatsby notes : including introduction, life of Fitzgerald, brief synopsis, list of characters, chapter commentaries, notes on characters, critical review, review questions, selected bibliography","Northman, Phillip.","1/1/1966",abqLib
"Fitzgerald's the great Gatsby","Maurer, Kate.","1/1/2000",abqLib
"CliffsNotes, Tender is the night","Poston, Carol, 1943-","1/1/1974",abqLib
"One good turn : a novel","Atkinson, Kate.","1/1/2006",abqLib
"Pandora's lunchbox : how processed food took over the American meal","Warner, Melanie.","1/1/2013",abqLib
"Stranger in a strange land","Heinlein, Robert A. (Robert Anson), 1907-1988.","1/1/1961",abqLib
"Cooked : a natural history of transformation","Pollan, Michael.","1/1/2013",abqLib
"12 again","Corbett, Sue.","1/1/2002",abqLib
"Making Rumours : the inside story of the classic Fleetwood Mac album","Caillat, Ken.","1/1/2012",abqLib
"The book of woe : the DSM and the unmaking of psychiatry","Greenberg, Gary.","1/1/2013",abqLib
"The way of the knife : the CIA, a secret army, and a war at the ends of the Earth","Mazzetti, Mark.","1/1/2013",abqLib
"To save everything, click here : the folly of technological solutionism","Morozov, Evgeny.","1/1/2013",abqLib
"Tender is the night","Fitzgerald, F. Scott (Francis Scott), 1896-1940.","1/1/1996",abqLib
"The view from penthouse b","Lipman, Elinor.","1/1/2012",abqLib
"The everything learning Spanish book : speak, write, and understand basic Spanish in no time","Gutin, Julie.","1/1/2007",abqLib
"Spanish for gringos : shortcuts, tips, and secrets to successful learning","Harvey, William C.","1/1/1999",abqLib
"500 Spanish verbs for dummies","Kraynak, Cecie.","1/1/2012",abqLib
"Case histories : a novel","Atkinson, Kate.","1/1/2004",abqLib
"The violinist's thumb : and other lost tales of love, war, and genius, as written by our genetic code","Kean, Sam.","1/1/2012",abqLib
"Spanish for beginners","Wilkes, Angela.","1/1/1987",abqLib
"Little green : an Easy Rawlins mystery","Mosley, Walter.","1/1/2013",abqLib
"A sense of direction : pilgrimage for the restless and the hopeful","Lewis-Kraus, Gideon.","1/1/2012",abqLib
"A box of matches","Baker, Nicholson.","1/1/2003",abqLib
"We tell ourselves stories in order to live : collected nonfiction","Didion, Joan.","1/1/2006",abqLib
"Forecast : what extreme weather can teach us about economics","Buchanan, Mark.","1/1/2013",abqLib
"Freethinkers : a history of American secularism","Jacoby, Susan, 1945-","1/1/2004",abqLib
"Captive audience : the telecom industry and monopoly power in the new gilded age","Crawford, Susan P., 1963-","1/1/2013",abqLib
"Intuition pumps and other tools for thinking","Dennett, Daniel C.","1/1/2013",abqLib
"The member of the wedding","McCullers, Carson, 1917-1967.","1/1/1946",abqLib
"The graveyard book","Gaiman, Neil.","1/1/2008",abqLib
"Book of longing","Cohen, Leonard, 1934-","1/1/2006",abqLib
"The sirens of Titan","Vonnegut, Kurt.","1/1/1959",abqLib
"The bride box","Pearce, Michael, 1933-","1/1/2013",abqLib
"Fate, time, and language : an essay on free will","Wallace, David Foster.","1/1/2011",abqLib
"Free will","Harris, Sam, 1967-","1/1/2012",abqLib
"The Anglo files : a field guide to the British","Lyall, Sarah.","1/1/2008",abqLib
"Human smoke : the beginning of the Second World War and the end of civilization","Baker, Nicholson.","1/1/2008",abqLib
"An economist gets lunch : new rules for everyday foodies","Cowen, Tyler.","1/1/2012",abqLib
"Anansi boys","Gaiman, Neil.","1/1/2005",abqLib
"Great philosophical debates. Part 2 of 2 : [free will and determinism]","Nichols, Shaun.","1/1/2008",abqLib
"The end of faith","Harris, Sam, 1967-","1/1/2006",abqLib
"Coraline","Gaiman, Neil.","1/1/2002",abqLib
"The end of faith : religion, terror, and the future of reason","Harris, Sam, 1967-","1/1/2004",abqLib
"Farewell to reality : how modern physics has betrayed the search for scientific truth","Baggott, Jim.","1/1/2013",abqLib
"Data, a love story : how I gamed online dating to meet my match","Webb, Amy, 1974-","1/1/2013",abqLib
"Gulp : adventures on the alimentary canal","Roach, Mary.","1/1/2013",abqLib
"Great philosophical debates. Part 1 of 2 : [free will and determinism]","Nichols, Shaun.","1/1/2008",abqLib
"The psychedelic explorer's guide : safe, therapeutic, and sacred journeys","Fadiman, James, 1939-","1/1/2011",abqLib
"Higgs : the invention and discovery of the 'god particle'","Baggott, J. E.","1/1/2012",abqLib
"Conversations on consciousness : what the best minds think about the brain, free will, and what it means to be human","Blackmore, Susan J., 1951-","1/1/2006",abqLib
"Orange is the new black : my year in a women's prison","Kerman, Piper.","1/1/2010",abqLib
"The woman who died a lot","Fforde, Jasper.","1/1/2012",abqLib
"Rule 34","Stross, Charles.","1/1/2011",abqLib
"This town : two parties and a funeral--plus, plenty of valet parking!--in America's gilded capital","Leibovich, Mark.","1/1/2013",abqLib
"Slow getting up : a story of NFL survival from the bottom of the pile","Jackson, Nate.","1/1/2013",abqLib
"Nine horses : poems","Collins, Billy.","1/1/2002",abqLib
"Cooked : a natural history of transformation","Pollan, Michael.","1/1/2013",abqLib
"Contagious : why things catch on","Berger, Jonah.","1/1/2013",abqLib
"Confessions of a sociopath : a life spent hiding in plain sight","Thomas, M. E.","1/1/2013",abqLib
"Embassytown [Playaway]","Miéville, China.","1/1/2011",abqLib
"What's the matter with White people : why we long for a golden age that never was","Walsh, Joan, 1958-","1/1/2012",abqLib
"Risk : a practical guide for deciding what's really safe and what's really dangerous in the world around you","Ropeik, David.","1/1/2002",abqLib
"Snoop : what your stuff says about you","Gosling, Sam.","1/1/2008",abqLib
"Time reborn : from the crisis in physics to the future of the universe","Smolin, Lee, 1955-","1/1/2013",abqLib
"Fashions of a decade. The 1950s","Baker, Patricia.","1/1/1991",abqLib
"The boy kings : a journey into the heart of the social network","Losse, Katherine.","1/1/2012",abqLib
"A Roman villa","Morley, Jacqueline.","1/1/1992",abqLib
"On Her Majesty's Secret Service [large print] : a James Bond novel","Fleming, Ian, 1908-1964.","1/1/2006",abqLib
"Viking town","Morley, Jacqueline.","1/1/1999",abqLib
"Interestings : a novel","Wolitzer, Meg.","1/1/2013",abqLib
"The XX factor : how the rise of working women has created a far less equal world","Wolf, Alison.","1/1/2013",abqLib
"You wouldn't want to be in Alexander the Great's army! : miles you'd rather not march","Morley, Jacqueline.","1/1/2005",abqLib
"On Her Majesty's secret service","Fleming, Ian, 1908-1964.","1/1/1991",abqLib
"Fashions of a decade. The 1960's","Connikie, Yvonne.","1/1/1990",abqLib
"Fashions of a decade. The 1990s","Feldman, Elane.","1/1/1992",abqLib
"A Renaissance town","Morley, Jacqueline.","1/1/1996",abqLib
"The swerve : how the world became modern","Greenblatt, Stephen, 1943-","1/1/2011",abqLib
"One summer : America, 1927","Bryson, Bill.","1/1/2013",abqLib
"Dynasties : fortunes and misfortunes of the world's great family businesses","Landes, David S.","1/1/2006",abqLib
"This house is haunted","Boyne, John, 1971-","1/1/2013",abqLib
"Still foolin' 'em : where I've been, where I'm going, and where the hell are my keys? [large print]","Crystal, Billy.","1/1/2013",abqLib
"Love and math : the heart of hidden reality","Frenkel, Edward, 1968-","1/1/2013",abqLib
"Pompeii : a novel","Harris, Robert, 1957-","1/1/2003",abqLib
"The amber spyglass","Pullman, Philip, 1946-","1/1/2001",abqLib
"The amber spyglass","Pullman, Philip, 1946-","1/1/2000",abqLib
"Pompeii","Harris, Robert, 1957-","1/1/2003",abqLib
"The story of ain't : America, its language, and the most controversial dictionary ever published","Skinner, David, 1973-","1/1/2012",abqLib
"The Circle : a novel","Eggers, Dave.","1/1/2013",abqLib
"The swerve [Playaway] : how the world became modern","Greenblatt, Stephen, 1943-","1/1/2011",abqLib
"The reluctant Mr. Darwin : an intimate portrait of Charles Darwin and the making of his theory of evolution","Quammen, David, 1948-","1/1/2006",abqLib
"Smarter than you think : a revolutionary approach to teaching and understanding your dog in just a few hours","Loeb, Paul, 1935-","1/1/1997",abqLib
"The riddle of the labyrinth : the quest to crack an ancient code","Fox, Margalit.","1/1/2013",abqLib
"The everything store : Jeff Bezos and the age of Amazon","Stone, Brad.","1/1/2013",abqLib
"Murder on the Ballarat train : a Phryne Fisher mystery","Greenwood, Kerry.","1/1/1991",abqLib
"Death comes for the archbishop","Cather, Willa, 1873-1947.","1/1/1990",abqLib
"A World War Two submarine","Humble, Richard.","1/1/1991",abqLib
"A medieval cathedral","Macdonald, Fiona.","1/1/1991",abqLib
"The Roman Colosseum","Macdonald, Fiona.","1/1/1997",abqLib
"A Medieval castle","Macdonald, Fiona.","1/1/1990",abqLib
"An Egyptian pyramid","Morley, Jacqueline.","1/1/1991",abqLib
"Fashions of a decade. The 1930s","Costantino, Maria.","1/1/1992",abqLib
"Everything changes","Tropper, Jonathan.","1/1/2005",abqLib
"Still foolin' 'em : [where I've been, where I'm going, and where the hell are my keys?]","Crystal, Billy.","1/1/2013",abqLib
"Jeeves and the wedding bells : An homage to P.G. Wodehouse","Faulks, Sebastian.","1/1/2013",abqLib
"Earthly delights : a Corinna Chapman mystery","Greenwood, Kerry.","1/1/1992",abqLib
"Fashions of a decade. The 1920s","Herald, Jacqueline.","1/1/1991",abqLib
"Fashions of a decade. The 1980's","Carnegy, Vicky.","1/1/1990",abqLib
"Ancient evenings : a novel","Mailer, Norman, author.","1/1/1983",abqLib
"A 16th century galleon","Humble, Richard.","1/1/1995",abqLib
"A Greek temple","Macdonald, Fiona.","1/1/1992",abqLib
"Fashions of a decade. The 1940s","Baker, Patricia.","1/1/1992",abqLib
"We are all completely beside ourselves [large print]","Fowler, Karen Joy.","1/1/2013",abqLib
"My Antonia","Cather, Willa, 1873-1947.","1/1/1994",abqLib
"We are all completely beside ourselves","Fowler, Karen Joy.","1/1/2013",abqLib
"Longbourn","Baker, Jo.","1/1/2013",abqLib
"Disco for the departed","Cotterill, Colin.","1/1/2011",abqLib
"Rainbows end","Vinge, Vernor.","1/1/2006",abqLib
"As above, so below : a novel of Peter Bruegel","Rucker, Rudy v. B. (Rudy von Bitter), 1946-","1/1/2002",abqLib
"Flesh and machines : robots and people","Brooks, Rodney Allen.","1/1/2002",abqLib
"Bitter seeds","Tregillis, Ian.","1/1/2010",abqLib
"He, she, and it : a novel","Piercy, Marge.","1/1/1991",abqLib
"Team of rivals : the political genius of Abraham Lincoln","Goodwin, Doris Kearns.","1/1/2006",abqLib
"Ancillary justice","Leckie, Ann.","1/1/2013",abqLib
"Stoner","Williams, John, 1922-1994.","1/1/2003",abqLib
"Abraham Lincoln : vampire hunter","Grahame-Smith, Seth.","1/1/2010",abqLib
"Lincoln : a novel","Vidal, Gore, 1925-2012.","1/1/1984",abqLib
"I wear the black hat : grappling with villians (real and imagined)","Klosterman, Chuck, 1972-","1/1/2013",abqLib
"The Code of the Woosters","Wodehouse, P. G. (Pelham Grenville), 1881-1975.","1/1/1938",abqLib
"Something More Than Night","Tregillis, Ian.","1/1/2013",abqLib
"The unwinding : an inner history of the new America","Packer, George, 1960-","1/1/2013",abqLib
"The novel cure : from abandoment  to zestlessness : 751 Books to Cure What Ails You","Berthoud, Ella.","1/1/2013",abqLib
"The monkey's voyage : how improbable journeys shaped the history of life","De Queiroz, Alan.","1/1/2013",abqLib
"Hatching Twitter : a true story of money, power, friendship, and betrayal","Bilton, Nick.","1/1/2013",abqLib
"Foul matter","Grimes, Martha.","1/1/2003",abqLib
"More baths, less talking","Hornby, Nick.","1/1/2012",abqLib
"The king must die.","Renault, Mary.","1/1/1958",abqLib
"Adapt : why success always starts with failure","Harford, Tim, 1973-","1/1/2011",abqLib
"Little green","Mosley, Walter.","1/1/2013",abqLib
"The war of Don Emmanuel's nether parts","De Bernières, Louis.","1/1/1997",abqLib
"What W.H. Auden can do for you","McCall Smith, Alexander, 1948-","1/1/2013",abqLib
"Mating in captivity : reconciling the erotic + the domestic","Perel, Esther.","1/1/2006",abqLib
"The wonder of aging : a new approach to embracing life","Gurian, Michael.","1/1/2013",abqLib
"Ten years in the tub","Hornby, Nick.","1/1/2013",abqLib
"The subtle knife","Pullman, Philip, 1946-","1/1/2000",abqLib
"Eating on the wild side : the missing link to optimum health","Robinson, Jo.","1/1/2013",abqLib
"Blackwater : the rise of the world's most powerful mercenary army","Scahill, Jeremy.","1/1/2008",abqLib
"Labyrinths : selected stories & other writings","Borges, Jorge Luis, 1899-1986.","1/1/1964",abqLib
"Life after life : a novel ","Atkinson, Kate.","1/1/2013",abqLib
"A highly unlikely scenario, or a Neetsa Pizza employee's guide to saving the world : a novel","Cantor, Rachel.","1/1/2014",abqLib
"The way of all fish : novel","Grimes, Martha.","1/1/2014",abqLib
"The Greek myths","Graves, Robert, 1895-1985.","1/1/1960",abqLib
"Life lessons from the great myths. Vol. 1 of 3","Fears, J. Rufus, 1945-2012.","1/1/2011",abqLib
"The Aleph and other stories, 1933-1969, together with commentaries and an autobiographical essay. Edited and translated by Norman Thomas di Giovanni in collaboration with the author.","Borges, Jorge Luis, 1899-1986.","1/1/1970",abqLib
"Three novels of ancient Egypt : Khufu's wisdom ; Rhadopis of Nubia ; Thebes at war ","Maf, Najb, 1911-2006.","1/1/2007",abqLib
"The Peshawar Lancers","Stirling, S. M.","1/1/2002",abqLib
